#epsilon= 2.034856e-03  dim= 2
9 -2.980196e-01 788
10 -1.534499e-01 788
11 -1.009089e-01 788
12 -9.007803e-02 788
13 -7.974793e-02 788
14 -9.276860e-02 788
15 -9.936085e-02 788
16 -1.024533e-01 788
17 -1.121026e-01 788
18 -9.618331e-02 788
19 -7.003811e-02 788
20 -6.753792e-02 788

#epsilon= 2.034856e-02  dim= 2
0 -5.024798e+00 1000
1 -4.229161e+00 1000
2 -3.512474e+00 1000
3 -2.865313e+00 1000
4 -2.176810e+00 1000
5 -1.490110e+00 1000
6 -9.048539e-01 1000
7 -5.369145e-01 1000
8 -4.020795e-01 1000
9 -3.886206e-01 1000
10 -3.871092e-01 1000
11 -3.858896e-01 1000
12 -3.856828e-01 1000
13 -3.846525e-01 1000
14 -3.843874e-01 1000
15 -3.848333e-01 1000
16 -3.843847e-01 1000
17 -3.819388e-01 1000
18 -3.798379e-01 1000
19 -3.795794e-01 1000
20 -3.811914e-01 1000

#epsilon= 2.034856e-02  dim= 3
0 -4.930234e+00 1000
1 -4.264003e+00 1000
2 -3.590847e+00 1000
3 -2.914550e+00 1000
4 -2.236311e+00 1000
5 -1.550839e+00 1000
6 -9.393396e-01 1000
7 -5.099003e-01 1000
8 -2.936936e-01 1000
9 -1.996384e-01 1000
10 -1.843523e-01 1000
11 -1.813291e-01 1000
12 -1.788205e-01 1000
13 -1.761029e-01 1000
14 -1.756929e-01 1000
15 -1.767087e-01 1000
16 -1.777866e-01 1000
17 -1.763627e-01 1000
18 -1.723127e-01 1000
19 -1.713453e-01 1000
20 -1.739883e-01 1000

#epsilon= 2.034856e-02  dim= 4
0 -4.870272e+00 998
1 -4.289189e+00 998
2 -3.659962e+00 998
3 -3.004194e+00 998
4 -2.326249e+00 998
5 -1.645782e+00 998
6 -1.025662e+00 998
7 -5.579177e-01 998
8 -2.919186e-01 998
9 -1.398680e-01 998
10 -6.257958e-02 998
11 -4.420283e-02 998
12 -3.728059e-02 998
13 -3.228112e-02 998
14 -2.961949e-02 998
15 -2.709567e-02 998
16 -3.051785e-02 998
17 -2.981437e-02 998
18 -2.986008e-02 998
19 -3.009444e-02 998
20 -3.090179e-02 998

